age,gender,work_hours_per_week,meetings_per_day,work_life_balance_score,job_satisfaction_score,social_support_score,deadline_pressure_score,autonomy_score,stress_score,burnout_score,burnout_level
39,Male,54,1.8,1.8,5.2,6.2,6.9,5.4,7.8,7.5,Severe
40,Female,52,5.2,5.8,3.1,2.4,5.7,3.0,9.5,7.9,Severe
33,Male,56,8.7,5.6,6.5,4.7,4.6,8.1,9.6,9.0,Severe
33,Female,52,6.7,2.1,2.9,6.2,4.9,9.3,9.4,7.4,Severe
37,Male,42,7.4,6.2,4.0,4.5,7.0,5.6,8.4,6.0,High
39,Male,51,5.1,3.3,5.7,8.0,6.8,3.6,6.7,3.8,Moderate
33,Male,42,4.7,6.0,6.3,3.5,6.5,10.0,6.3,2.6,Low
33,Male,41,3.5,4.0,4.3,4.4,7.8,5.3,6.4,4.8,Moderate
35,Male,44,3.0,4.0,1.8,5.3,3.6,6.5,6.5,5.5,Moderate
36,Male,42,3.0,4.7,5.7,8.4,6.7,7.0,5.8,4.0,Moderate
38,Male,51,5.9,6.9,4.3,5.1,4.4,10.0,7.8,7.1,Severe
38,Male,45,5.8,1.0,4.2,6.7,6.0,5.1,7.0,3.9,Moderate
34,Female,46,1.5,8.0,3.0,7.9,6.0,6.7,7.4,8.2,Severe
31,Male,59,5.4,4.6,2.6,2.6,9.9,4.9,10.0,10.0,Severe
32,Male,47,3.0,5.9,4.9,3.6,7.4,6.0,5.6,3.1,Low
35,Male,47,1.7,3.4,1.0,6.1,7.9,8.1,6.2,2.3,Low
35,Female,44,1.0,3.3,7.9,6.3,6.4,4.6,4.7,1.8,Low
39,Male,48,3.2,5.3,1.6,4.2,7.7,8.4,8.1,4.9,Moderate
39,Non-binary,53,8.0,3.3,7.0,3.5,8.3,4.3,10.0,10.0,Severe
37,Male,45,5.5,3.6,4.6,5.4,3.8,3.0,9.9,6.8,High
37,Male,45,6.5,7.3,4.0,5.2,7.8,6.0,8.2,3.8,Moderate
32,Male,52,6.0,8.9,2.5,4.1,6.7,6.0,8.8,8.1,Severe
33,Female,49,6.8,5.5,7.9,4.7,6.7,4.9,10.0,8.9,Severe
37,Female,46,2.1,8.9,1.0,8.3,7.7,4.1,5.9,5.7,High
44,Male,40,7.5,3.5,1.5,3.8,6.1,3.4,10.0,8.3,Severe
37,Male,51,5.3,5.7,5.1,4.0,6.0,7.0,7.7,5.8,High
37,Male,46,5.8,5.9,5.2,3.9,8.0,3.2,8.3,7.3,Severe
35,Male,50,5.9,5.4,3.6,3.4,7.9,7.2,10.0,10.0,Severe
38,Male,40,7.5,3.1,1.8,5.3,8.8,5.6,10.0,4.5,Moderate
35,Male,45,0.9,7.9,3.1,5.7,7.5,7.0,3.3,3.6,Moderate
36,Female,49,5.5,4.0,5.2,9.3,7.6,1.0,9.8,6.0,High
38,Male,39,2.0,5.7,4.2,4.0,6.5,6.7,3.6,0.0,Low
37,Male,39,0.3,3.8,2.7,8.2,7.5,5.4,4.9,4.0,Moderate
31,Male,42,2.8,4.8,5.4,7.7,7.2,8.9,4.0,1.7,Low
33,Female,57,4.9,5.6,6.8,8.9,5.4,7.7,8.5,8.0,Severe
36,Male,38,2.6,7.1,7.6,5.5,5.5,6.7,2.4,0.4,Low
38,Male,50,3.3,4.3,5.6,4.7,5.5,2.4,6.3,5.8,High
32,Female,47,7.4,7.2,4.1,5.8,6.4,1.0,9.1,6.8,High
32,Female,42,2.8,5.7,2.2,5.0,7.3,4.2,3.9,0.7,Low
36,Male,46,6.2,4.1,4.0,5.9,1.4,6.9,5.6,4.6,Moderate
39,Male,44,6.8,5.4,4.6,4.6,4.0,4.9,10.0,7.5,Severe
42,Male,50,0.0,4.0,2.9,6.5,7.8,5.8,3.5,1.0,Low
42,Male,48,0.0,6.7,2.9,5.2,6.9,2.0,2.4,0.0,Low
36,Male,43,4.4,5.3,4.2,1.1,7.1,7.1,7.5,5.7,High
35,Male,52,5.5,6.5,3.8,6.3,6.2,6.7,9.7,9.9,Severe
32,Female,59,3.3,9.1,5.6,4.3,7.5,5.4,9.4,8.3,Severe
31,Female,44,2.9,6.2,1.6,5.1,8.3,7.8,8.9,7.6,Severe
35,Male,47,3.4,6.2,5.9,4.6,7.1,7.5,6.8,4.5,Moderate
45,Female,46,5.9,2.7,6.9,6.6,4.5,5.5,7.9,4.7,Moderate
33,Female,43,3.1,3.8,3.3,8.2,2.2,3.5,3.9,3.1,Low
35,Male,47,3.3,4.1,6.0,8.8,7.9,5.4,7.8,4.9,Moderate
33,Male,43,0.4,2.6,4.2,9.1,4.1,6.6,2.4,0.7,Low
44,Male,50,4.1,8.1,3.7,5.9,7.9,5.5,7.0,4.7,Moderate
31,Male,46,1.1,5.8,2.0,3.7,6.6,3.6,5.0,4.3,Moderate
36,Male,51,3.0,7.8,4.0,7.2,6.8,3.8,6.9,4.9,Moderate
38,Male,53,6.9,6.2,5.4,3.8,7.3,7.4,8.8,7.4,Severe
31,Male,43,4.3,5.1,4.3,4.5,8.3,7.2,6.7,4.0,Moderate
31,Male,39,3.4,3.9,4.3,4.4,7.3,4.5,7.5,4.9,Moderate
32,Male,48,8.4,5.4,5.5,4.5,9.8,6.0,10.0,7.2,Severe
39,Male,40,7.3,4.4,1.9,7.4,4.6,4.7,6.7,3.0,Low
42,Male,50,0.6,4.0,2.7,7.1,5.4,6.3,2.2,1.5,Low
35,Male,38,6.0,6.7,3.6,3.3,5.9,3.3,7.8,4.5,Moderate
36,Male,48,2.5,5.1,3.7,5.3,10.0,6.8,8.1,5.7,High
31,Female,50,2.6,4.2,2.8,6.3,8.2,6.6,7.1,4.7,Moderate
32,Male,49,3.3,7.8,5.7,5.9,4.4,5.7,7.5,6.9,High
37,Male,47,3.1,4.5,5.9,8.2,6.7,7.6,5.3,3.0,Low
37,Male,41,0.7,3.8,5.4,1.5,7.5,5.7,6.1,4.3,Moderate
33,Male,48,7.5,2.6,3.3,7.6,8.5,8.7,10.0,7.5,Severe
37,Male,50,6.5,10.0,6.3,7.0,7.5,6.0,9.0,6.4,High
34,Male,43,5.9,8.0,2.1,6.8,6.9,6.3,8.9,8.1,Severe
32,Male,40,2.6,6.4,3.7,4.6,4.6,4.3,5.2,3.0,Low
41,Male,45,4.9,3.1,4.2,6.6,9.0,5.7,10.0,8.7,Severe
32,Male,51,4.5,6.6,6.6,6.5,5.8,5.4,8.4,5.8,High
33,Male,49,5.3,6.2,4.3,6.2,8.0,6.7,8.2,5.9,High
31,Female,45,1.2,4.0,3.0,8.0,7.6,9.9,5.7,4.0,Moderate
36,Male,44,4.5,5.7,1.7,7.4,6.8,2.7,7.7,5.4,Moderate
31,Female,43,4.8,5.7,7.2,3.0,1.7,8.2,7.0,3.8,Moderate
33,Male,41,6.2,2.8,2.9,1.8,5.1,6.9,10.0,9.2,Severe
41,Female,45,3.9,5.7,7.8,3.9,5.3,6.2,6.7,4.7,Moderate
33,Female,51,1.1,2.7,2.4,6.3,4.3,7.0,4.6,4.6,Moderate
39,Female,55,3.2,6.8,5.7,1.0,2.4,6.4,6.9,8.2,Severe
46,Male,44,2.7,7.1,2.1,4.8,5.6,4.0,9.0,7.7,Severe
35,Male,47,1.3,6.5,6.2,7.2,8.2,5.5,3.7,1.6,Low
31,Female,48,5.6,5.9,3.8,4.5,6.3,9.0,10.0,10.0,Severe
36,Male,46,3.5,5.8,4.7,7.7,5.9,8.4,4.0,0.0,Low
39,Female,46,3.6,4.2,7.0,5.5,7.9,3.4,6.1,1.9,Low
35,Male,44,3.5,6.4,5.0,5.4,7.8,8.7,5.2,2.3,Low
42,Female,42,2.7,7.8,5.2,4.2,10.0,5.4,6.5,2.0,Low
34,Male,49,2.3,6.2,3.7,5.9,4.6,4.9,6.6,6.0,High
32,Male,39,4.6,6.4,6.4,6.8,4.6,4.8,4.9,2.6,Low
34,Female,48,5.9,6.3,5.4,7.6,4.2,2.1,7.9,6.4,High
42,Female,52,3.1,8.2,2.4,1.0,6.0,7.1,5.9,4.3,Moderate
33,Male,40,2.2,7.7,2.8,7.2,3.1,2.3,1.2,0.0,Low
36,Female,51,5.8,7.8,5.0,7.1,2.8,4.9,5.1,3.9,Moderate
35,Male,37,2.9,3.2,3.9,6.4,5.3,7.0,2.3,0.0,Low
33,Female,42,4.4,3.3,2.7,4.5,4.5,7.0,5.9,3.9,Moderate
34,Male,48,2.2,1.6,2.5,3.6,7.0,6.1,6.0,2.8,Low
47,Non-binary,39,3.7,5.7,3.0,7.5,7.3,4.8,6.4,4.0,Moderate
31,Male,35,5.8,5.7,6.2,5.4,6.0,7.3,6.6,2.1,Low
36,Male,50,5.1,8.3,6.7,6.6,5.7,5.6,7.1,5.4,Moderate
39,Male,48,2.6,4.0,4.4,3.2,10.0,9.3,7.1,4.3,Moderate
33,Female,51,2.5,4.9,3.8,5.0,5.2,6.4,8.0,7.5,Severe
36,Male,45,0.0,4.2,8.0,6.8,6.8,7.0,4.7,2.8,Low
32,Male,51,8.8,5.8,5.0,4.8,9.4,5.5,10.0,10.0,Severe
34,Male,44,5.4,6.0,5.2,7.6,8.4,7.0,8.8,8.0,Severe
38,Female,50,7.4,5.0,1.9,6.3,9.4,4.3,10.0,10.0,Severe
32,Male,44,2.0,5.8,9.3,5.7,5.2,4.2,4.7,2.6,Low
41,Male,50,2.0,3.8,6.7,8.8,9.2,8.8,8.1,4.2,Moderate
31,Non-binary,53,6.2,5.4,2.0,4.4,6.6,2.6,8.5,5.6,High
35,Male,41,2.6,7.4,3.4,6.0,6.5,4.0,5.9,3.2,Low
41,Male,43,1.5,4.8,4.0,1.9,6.8,8.7,3.5,0.9,Low
34,Male,53,6.2,3.7,6.1,4.9,6.2,6.4,10.0,8.7,Severe
36,Male,50,5.0,6.8,3.9,6.2,4.7,3.4,8.2,8.7,Severe
37,Male,35,1.1,5.6,5.5,7.4,5.3,3.6,1.9,0.7,Low
40,Male,49,5.0,4.9,8.9,5.3,7.6,8.0,8.3,7.7,Severe
32,Female,43,1.6,5.0,5.9,9.5,6.7,5.9,4.8,1.9,Low
31,Male,40,7.0,5.7,3.6,7.4,3.7,7.0,5.7,3.6,Moderate
44,Female,47,3.7,10.0,3.1,6.9,5.5,4.9,2.0,0.2,Low
32,Female,41,5.4,6.8,4.9,6.0,5.2,8.0,7.8,5.2,Moderate
41,Male,57,5.6,2.5,9.1,6.7,8.9,4.2,10.0,9.0,Severe
37,Female,43,1.8,7.8,6.9,3.1,5.8,7.6,6.9,8.8,Severe
36,Female,45,4.3,1.7,2.2,4.6,5.0,6.0,5.8,2.0,Low
31,Male,48,2.3,6.6,4.1,5.6,6.8,4.4,5.7,4.2,Moderate
36,Female,44,4.1,4.3,5.9,5.1,1.9,5.1,5.9,5.7,High
34,Female,46,2.9,5.4,6.9,3.9,4.9,5.8,8.2,7.8,Severe
38,Male,52,2.0,7.2,2.6,2.7,8.1,8.0,10.0,10.0,Severe
40,Male,46,2.9,7.2,4.3,1.9,7.0,7.2,7.0,5.1,Moderate
38,Male,40,5.0,7.9,4.2,7.0,7.7,5.9,7.1,4.6,Moderate
32,Male,54,5.2,5.5,7.3,7.8,6.3,6.5,6.6,5.2,Moderate
38,Male,50,4.6,7.0,4.7,6.9,9.5,6.6,9.1,5.9,High
36,Male,54,2.1,5.8,6.3,4.5,7.8,7.9,8.9,8.4,Severe
31,Male,53,3.6,4.2,4.4,4.5,8.3,2.9,9.4,7.6,Severe
37,Female,49,5.7,4.6,6.4,5.3,6.0,4.5,8.9,6.9,High
32,Male,46,2.6,5.9,6.5,6.0,7.3,6.8,7.6,6.4,High
34,Male,47,1.3,8.0,3.5,4.2,6.5,8.0,4.6,2.3,Low
32,Female,42,3.3,4.6,4.4,4.6,5.3,4.9,5.5,3.9,Moderate
31,Male,49,3.5,3.1,6.3,4.9,8.9,3.9,7.0,4.9,Moderate
35,Male,51,7.1,5.3,5.6,5.5,7.1,6.5,8.5,5.9,High
37,Female,46,3.5,6.1,8.2,5.2,9.0,8.4,8.0,6.1,High
40,Female,47,3.0,5.4,5.3,2.6,3.2,8.0,5.0,3.1,Low
45,Female,46,2.5,3.8,7.3,1.0,6.6,3.8,7.9,7.6,Severe
33,Male,46,0.0,4.4,2.1,2.0,6.2,2.6,5.3,5.9,High
33,Female,48,3.7,7.4,3.7,7.4,4.6,8.2,5.9,5.3,Moderate
36,Female,47,1.0,6.9,5.3,7.7,4.4,1.8,3.6,1.8,Low
38,Male,42,1.4,7.1,5.2,5.4,6.4,6.0,5.3,2.5,Low
33,Male,35,2.4,6.7,7.0,5.3,3.8,5.1,4.3,3.1,Low
34,Male,43,3.8,2.0,3.1,2.2,5.7,5.6,9.4,7.4,Severe
33,Female,48,3.6,5.0,7.0,5.8,7.7,6.3,8.3,5.3,Moderate
37,Male,51,4.8,2.5,1.0,3.8,8.0,10.0,7.9,5.4,Moderate
47,Female,54,7.4,9.8,4.7,4.0,8.2,5.1,10.0,10.0,Severe
35,Male,44,6.3,4.4,4.1,6.9,4.9,4.5,7.2,5.2,Moderate
32,Male,54,6.6,6.9,2.4,1.3,6.6,5.2,10.0,10.0,Severe
37,Male,43,6.6,6.0,2.2,2.5,9.3,5.5,10.0,6.1,High
33,Male,60,6.0,3.7,6.1,2.2,7.1,2.9,10.0,10.0,Severe
35,Male,42,3.9,7.7,3.0,4.8,8.2,5.8,6.9,4.3,Moderate
40,Female,47,2.1,10.0,3.5,5.3,6.9,4.1,5.5,4.4,Moderate
35,Male,55,5.4,4.4,5.0,7.9,7.9,4.3,9.7,10.0,Severe
36,Male,50,6.2,8.1,8.9,4.4,9.6,5.2,8.7,5.4,Moderate
37,Female,55,7.3,4.0,4.9,3.3,9.1,2.6,10.0,10.0,Severe
34,Male,48,3.6,9.3,2.6,8.4,7.5,6.2,5.5,5.3,Moderate
38,Female,38,2.5,10.0,3.1,4.7,8.8,5.3,2.9,0.2,Low
39,Male,54,2.1,3.9,3.4,4.7,5.1,8.1,7.1,7.5,Severe
42,Male,42,3.6,5.3,4.8,6.3,8.6,4.1,7.5,6.0,High
39,Male,46,4.8,3.1,4.6,7.0,2.5,4.0,8.2,7.3,Severe
37,Male,38,3.7,4.4,4.1,4.7,6.8,4.7,2.2,0.0,Low
32,Non-binary,35,2.0,6.9,2.9,5.0,2.0,6.6,1.9,0.2,Low
34,Male,49,6.9,4.4,7.0,2.1,4.1,9.2,10.0,10.0,Severe
36,Male,44,3.9,4.3,3.6,7.5,7.3,4.2,7.2,4.5,Moderate
31,Female,49,4.2,8.4,3.4,5.4,8.2,4.0,7.0,4.7,Moderate
37,Male,44,7.2,6.4,5.7,3.2,3.6,5.8,10.0,10.0,Severe
31,Male,44,5.6,2.9,6.3,3.6,7.2,4.7,8.9,7.2,Severe
37,Male,50,3.0,6.8,6.9,3.8,5.3,7.0,6.7,7.6,Severe
42,Male,39,2.9,3.3,7.1,6.6,6.4,6.4,5.1,0.7,Low
38,Male,54,5.8,6.2,4.1,5.6,6.6,8.6,5.7,3.2,Low
39,Male,59,6.5,6.5,7.3,2.9,5.7,3.4,9.4,10.0,Severe
38,Male,42,4.1,8.6,4.5,8.3,6.6,6.0,3.5,1.0,Low
38,Female,45,1.8,3.4,4.7,3.7,6.9,2.7,6.2,5.8,High
33,Male,57,4.5,2.1,4.1,4.0,6.2,5.8,8.9,9.2,Severe
39,Female,43,2.9,9.8,7.5,3.4,10.0,7.4,8.1,5.5,Moderate
36,Male,54,8.3,4.9,5.0,6.6,6.3,4.7,9.0,10.0,Severe
32,Female,41,2.1,6.3,3.3,7.5,7.2,8.4,6.4,3.0,Low
36,Female,46,3.5,6.4,2.8,7.5,6.2,2.2,9.6,7.4,Severe
40,Female,50,4.4,5.1,3.2,4.3,8.5,7.0,8.5,7.8,Severe
32,Female,45,4.2,1.3,9.3,4.2,7.5,4.7,8.2,5.8,High
39,Male,39,4.0,5.6,3.2,9.6,7.7,6.3,5.8,1.7,Low
31,Male,39,1.2,6.1,2.7,4.2,8.3,3.8,4.9,1.3,Low
32,Male,53,6.4,3.9,7.5,1.9,6.2,5.1,10.0,9.8,Severe
41,Male,49,2.9,3.9,3.2,4.7,4.2,2.7,2.5,0.0,Low
31,Male,53,3.4,4.4,6.3,5.7,7.9,6.2,7.4,4.5,Moderate
35,Non-binary,55,3.5,4.6,4.1,6.8,6.8,6.5,7.4,7.6,Severe
36,Female,42,0.0,4.5,5.3,10.0,4.1,3.9,2.9,0.2,Low
39,Male,44,5.5,5.7,7.6,4.7,5.2,5.1,5.7,3.3,Low
33,Female,46,7.0,5.0,5.4,5.1,4.6,6.2,8.3,5.8,High
35,Male,35,1.8,5.6,5.6,6.4,8.0,7.2,3.4,0.0,Low
34,Male,50,3.4,1.0,2.0,5.2,5.0,3.9,5.6,5.7,High
37,Male,58,3.0,1.8,5.8,8.6,4.5,4.6,7.5,5.6,High
40,Male,52,7.7,6.0,5.0,3.7,7.0,6.8,10.0,10.0,Severe
40,Female,51,4.3,3.7,6.2,4.9,4.8,3.5,3.7,3.0,Low
34,Male,49,2.8,9.2,2.4,2.2,8.6,3.2,4.2,4.8,Moderate
40,Female,44,3.7,3.4,4.4,3.0,6.8,6.4,5.5,2.6,Low
38,Female,50,6.6,7.7,6.2,5.3,6.9,9.5,10.0,8.8,Severe
36,Male,41,4.2,8.4,4.5,5.6,5.3,5.7,6.0,5.3,Moderate
35,Female,46,1.0,6.7,3.7,4.7,6.1,5.9,3.9,3.0,Low
33,Male,50,6.2,4.1,3.5,6.6,3.9,4.4,6.5,4.2,Moderate
31,Male,52,5.5,6.9,4.9,4.8,10.0,8.7,10.0,7.4,Severe
33,Female,50,5.0,3.6,8.2,7.2,8.4,5.5,9.1,6.8,High
31,Female,50,4.2,1.8,4.7,4.0,7.0,5.5,8.5,8.0,Severe
35,Male,48,3.5,5.3,5.1,4.0,8.0,6.8,9.0,5.9,High
32,Female,49,3.4,5.1,5.9,5.5,6.1,6.3,5.0,5.3,Moderate
39,Male,56,7.5,1.0,5.1,6.9,4.4,6.1,10.0,8.0,Severe
32,Female,44,3.3,7.0,2.7,5.2,8.8,6.7,8.1,7.9,Severe
35,Male,50,1.4,5.9,4.3,3.0,4.5,6.0,3.5,2.4,Low
36,Male,46,0.1,9.6,8.4,4.6,10.0,7.0,6.6,7.0,High
38,Male,45,1.4,9.0,2.5,7.4,7.1,5.2,5.5,3.5,Low
39,Male,37,0.7,5.8,5.7,6.3,5.8,7.1,2.0,1.6,Low
43,Male,55,4.0,4.7,4.5,6.1,8.0,5.5,10.0,10.0,Severe
34,Male,46,3.4,8.5,1.2,7.8,5.4,9.9,2.5,0.1,Low
35,Male,47,4.9,5.0,2.4,4.3,5.2,6.6,4.6,1.9,Low
37,Male,53,4.4,3.8,5.6,8.9,5.1,6.7,5.8,5.4,Moderate
39,Male,52,4.1,3.6,4.1,5.9,6.3,3.1,10.0,10.0,Severe
40,Male,45,3.8,7.0,1.8,5.1,7.8,7.4,6.4,3.3,Low
37,Female,44,4.9,5.8,9.2,7.6,8.1,5.6,5.3,3.8,Moderate
38,Male,46,4.8,6.5,6.6,4.9,9.9,3.7,8.7,6.9,High
32,Female,39,5.0,2.5,4.2,5.2,6.3,3.9,8.8,6.1,High
36,Male,51,2.6,4.9,4.9,6.2,9.1,3.1,9.6,8.1,Severe
36,Male,53,4.1,6.4,4.3,4.5,4.8,3.7,7.7,7.7,Severe
42,Male,51,5.4,5.3,5.0,6.0,5.8,9.2,10.0,8.7,Severe
31,Male,48,4.2,5.7,4.2,8.8,4.5,5.8,6.6,5.0,Moderate
40,Female,41,3.6,4.2,5.9,1.0,6.8,7.0,8.8,8.2,Severe
35,Non-binary,49,3.2,4.4,1.6,5.6,7.4,3.8,8.4,7.4,Severe
41,Female,41,2.6,7.5,2.9,2.2,4.1,7.1,3.6,2.9,Low
44,Male,55,6.5,2.3,5.8,7.9,6.4,2.5,10.0,9.5,Severe
32,Male,44,4.5,6.1,4.2,4.7,6.1,6.0,7.4,6.6,High
34,Male,49,7.0,6.3,1.8,6.0,8.4,6.4,9.0,8.1,Severe
31,Male,46,1.5,3.1,6.2,6.6,7.8,6.4,5.7,2.1,Low
31,Male,39,4.7,6.0,5.8,7.2,7.0,4.1,8.0,5.6,High
36,Male,46,2.1,5.8,5.6,5.1,6.2,6.2,5.2,3.4,Low
43,Male,50,3.6,6.8,5.9,6.6,5.1,7.9,6.8,5.9,High
35,Male,44,1.9,5.7,4.4,5.8,9.5,8.0,5.1,2.6,Low
42,Prefer not to say,46,2.2,5.7,2.4,9.9,6.8,3.3,5.1,2.4,Low
32,Female,51,3.8,4.9,3.9,3.0,4.0,5.8,5.9,4.7,Moderate
33,Non-binary,49,2.4,4.6,1.0,3.6,7.1,9.9,5.9,5.2,Moderate
42,Male,45,2.6,5.2,3.6,6.6,8.0,5.4,6.5,4.7,Moderate
33,Male,44,3.6,5.6,4.9,7.2,5.3,7.5,5.5,4.5,Moderate
40,Male,50,5.1,4.3,4.8,3.9,7.0,4.4,7.8,5.9,High
34,Female,50,2.8,4.2,3.9,5.3,5.7,5.0,8.0,6.6,High
33,Male,51,6.1,6.6,4.6,6.1,7.5,8.0,7.6,5.8,High
39,Male,52,5.1,8.6,3.9,4.2,7.7,6.2,8.6,7.1,Severe
50,Male,48,4.4,2.9,7.3,4.0,6.6,4.2,8.9,7.6,Severe
35,Male,46,4.7,5.6,5.5,8.3,6.5,5.0,6.7,4.8,Moderate
31,Female,51,3.2,4.9,7.6,6.5,9.4,5.3,7.7,4.9,Moderate
41,Prefer not to say,47,3.3,3.7,6.6,5.8,5.3,4.0,6.1,5.8,High
33,Female,55,7.1,6.8,6.0,8.6,6.6,4.2,10.0,10.0,Severe
38,Male,53,3.0,6.6,5.1,4.9,8.5,8.1,5.4,1.7,Low
34,Male,40,3.7,4.9,3.8,6.6,6.9,5.0,7.3,3.9,Moderate
32,Female,50,2.1,8.3,2.5,6.5,7.9,3.0,7.1,6.7,High
32,Male,51,6.5,7.8,7.3,5.2,5.6,4.2,7.9,5.0,Moderate
36,Female,53,4.7,7.3,7.0,3.4,4.8,5.9,8.4,6.9,High
31,Female,43,4.8,7.2,2.3,3.6,4.0,7.3,8.2,5.5,Moderate
35,Prefer not to say,46,3.7,6.7,7.9,5.9,5.1,1.0,6.3,5.5,Moderate
39,Male,47,3.7,5.0,4.2,4.6,4.6,3.9,6.0,5.7,High
33,Female,44,1.6,2.8,1.6,5.4,5.0,8.4,3.6,2.4,Low
31,Male,41,3.9,2.0,5.7,6.5,6.2,4.4,7.1,4.7,Moderate
35,Female,43,4.2,8.2,6.4,3.8,3.5,5.6,7.7,7.2,Severe
36,Female,56,5.5,5.7,1.9,5.1,6.2,8.6,10.0,8.1,Severe
31,Male,48,3.8,5.4,4.1,2.8,4.7,6.5,8.4,7.0,High
38,Male,46,2.4,5.7,4.8,3.4,6.5,3.9,6.4,5.7,High
35,Male,46,4.0,8.6,3.8,4.3,6.0,5.8,8.3,8.3,Severe
31,Male,65,5.5,4.6,3.0,8.7,6.3,5.5,10.0,10.0,Severe
35,Male,55,5.3,7.4,3.7,4.9,7.4,3.3,8.3,8.2,Severe
36,Female,45,4.4,5.5,2.8,2.4,6.4,9.5,5.2,1.7,Low
37,Male,46,5.9,5.0,1.9,8.5,6.2,5.8,6.1,1.8,Low
32,Non-binary,54,6.2,5.9,3.5,7.5,4.2,3.9,10.0,10.0,Severe
33,Male,50,6.3,5.2,4.6,5.5,6.4,4.9,10.0,10.0,Severe
39,Non-binary,56,4.2,6.7,4.9,5.7,6.6,7.5,7.0,4.0,Moderate
33,Male,45,5.0,5.2,1.0,3.9,6.5,6.5,8.5,6.8,High
36,Male,51,5.0,6.7,7.7,5.0,7.1,4.0,9.5,9.1,Severe
36,Male,56,4.0,3.9,5.3,6.7,7.1,4.0,7.8,5.2,Moderate
33,Male,47,4.1,6.8,1.6,2.9,4.3,6.2,4.0,4.9,Moderate
39,Male,46,2.0,5.5,5.1,5.8,7.3,5.3,6.0,4.9,Moderate
36,Male,51,1.1,4.3,1.0,3.3,7.1,1.8,5.5,7.6,Severe
37,Female,49,7.8,6.5,5.4,8.2,4.8,6.1,8.6,5.4,Moderate
39,Female,43,3.6,7.5,5.9,4.5,4.0,8.4,5.4,3.9,Moderate
36,Female,49,5.2,4.0,4.4,5.2,1.4,9.2,8.3,9.6,Severe
39,Male,50,4.4,6.9,6.2,4.6,7.2,8.9,7.6,5.6,High
43,Male,43,1.7,7.0,3.3,4.7,7.9,3.2,5.7,4.3,Moderate
36,Female,45,4.1,2.6,3.3,5.5,3.9,2.8,7.0,6.5,High
36,Male,49,2.5,5.2,2.3,6.8,7.5,5.1,8.0,6.1,High
39,Male,49,0.8,7.4,5.9,3.9,4.3,5.0,2.8,3.4,Low
39,Male,45,1.6,4.4,2.8,7.2,8.2,7.3,5.2,3.8,Moderate
46,Male,58,4.7,5.7,5.7,5.9,5.0,9.1,8.1,7.3,Severe
33,Male,45,2.2,6.1,1.8,5.2,6.1,6.8,4.9,3.5,Low
31,Male,46,2.5,1.6,3.0,7.4,7.7,2.8,8.7,5.4,Moderate
31,Male,42,5.6,6.1,2.9,7.9,4.2,7.0,7.1,4.5,Moderate
34,Male,50,6.0,3.6,4.6,3.0,8.5,5.8,7.5,5.7,High
36,Male,45,5.2,4.2,1.0,1.4,2.3,6.5,3.7,3.3,Low
32,Non-binary,35,1.5,6.1,4.2,5.3,5.4,8.3,3.1,1.2,Low
41,Male,51,0.8,2.0,3.7,6.0,3.9,5.7,6.6,4.6,Moderate
39,Male,47,3.6,7.3,5.8,6.1,6.5,4.1,8.1,6.3,High
31,Male,48,5.9,5.0,7.0,5.2,6.4,7.2,7.9,3.9,Moderate
35,Male,48,7.0,6.3,4.8,9.9,5.3,4.9,9.5,7.0,High
33,Male,47,5.9,6.8,5.4,4.7,9.3,4.2,8.9,6.9,High
44,Male,54,3.5,6.0,5.3,3.8,3.7,4.3,8.3,10.0,Severe
36,Female,47,3.7,7.5,3.3,3.5,4.8,7.3,6.4,5.5,Moderate
31,Male,48,3.7,2.6,7.8,5.7,4.7,7.3,7.7,7.7,Severe
32,Male,48,2.8,6.1,6.0,6.1,10.0,4.3,7.5,3.5,Low
45,Female,47,3.6,6.4,5.2,3.5,6.0,7.6,7.7,7.1,Severe
32,Female,53,1.9,5.9,3.3,5.4,6.7,3.7,7.3,4.7,Moderate
36,Female,49,0.9,5.0,4.8,7.1,4.8,7.1,5.0,2.2,Low
44,Male,49,4.4,4.4,7.2,2.7,4.3,8.9,6.1,6.6,High
32,Male,48,4.5,8.7,7.5,4.6,5.2,5.9,5.8,5.1,Moderate
32,Male,44,1.7,5.7,4.0,4.5,7.4,2.9,7.7,7.6,Severe
41,Female,42,3.8,6.2,5.4,5.3,4.4,3.1,4.0,3.3,Low
39,Male,41,4.3,7.2,5.0,6.6,6.0,5.9,5.4,5.2,Moderate
32,Male,42,3.6,4.2,4.9,7.6,8.5,5.3,8.2,5.5,Moderate
32,Female,58,7.1,2.9,6.7,5.0,10.0,5.1,10.0,10.0,Severe
36,Female,46,7.4,2.6,4.8,4.8,3.1,6.2,7.4,5.9,High
32,Non-binary,50,3.6,6.7,2.2,3.0,7.3,3.3,8.7,8.8,Severe
37,Female,35,5.0,5.9,3.9,7.0,7.7,5.1,4.6,0.2,Low
36,Male,55,1.3,2.5,2.0,10.0,7.5,5.6,6.0,4.0,Moderate
37,Male,48,3.1,8.9,8.3,5.1,6.7,7.4,5.8,5.0,Moderate
35,Male,47,3.6,3.8,8.2,7.2,8.6,3.7,9.7,7.7,Severe
40,Female,42,6.6,7.4,4.3,8.8,6.5,5.1,10.0,8.6,Severe
38,Male,44,4.6,6.5,6.1,4.4,6.0,3.5,7.3,2.8,Low
